Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,CurrentStage,FinalStatus,ResumeScore,TechnicalScore,CommunicationScore,ScreeningDate,Interview1Date,HRDate,DropStage,DropReason
44,Male,Master's,7,5,47.63011038,15,40,96,Aggressive,1,Screening,Rejected,49,40,70,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
37,Female,Master's,10,1,7.261501281,32,65,79,Moderate,1,Selected,Selected,76,65,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
34,Female,Bachelor's (Type 1),5,4,20.10269413,1,97,61,Aggressive,1,Selected,Selected,83,97,70,07-05-2026,10-05-2026,13-05-2026,None,N/A
28,Male,Bachelor's (Type 2),3,3,2.411437983,13,2,92,Moderate,0,Screening,Rejected,10,2,60,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 2),7,2,43.75826725,0,79,86,Moderate,0,Selected,Selected,76,79,60,06-05-2026,08-05-2026,11-05-2026,None,N/A
33,Female,Bachelor's (Type 2),12,1,18.9377881,89,50,23,Moderate,0,Interview 1,Rejected,71,50,60,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
34,Female,Master's,7,2,32.55585139,57,67,97,Moderate,1,Selected,Selected,68,67,60,06-05-2026,08-05-2026,11-05-2026,None,N/A
50,Male,Bachelor's (Type 2),9,5,36.7449219,88,86,6,Aggressive,1,Selected,Selected,87,86,70,06-05-2026,09-05-2026,10-05-2026,None,N/A
20,Male,Bachelor's (Type 1),13,3,22.49223349,15,83,37,Moderate,0,Selected,Selected,97,83,60,05-05-2026,09-05-2026,12-05-2026,None,N/A
40,Male,Bachelor's (Type 2),0,3,16.32211683,78,24,36,Aggressive,0,Screening,Rejected,17,24,70,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
41,Male,PhD,15,1,49.11064551,89,29,67,Conservative,1,Interview 1,Rejected,65,29,50,06-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
41,Female,Bachelor's (Type 1),3,3,49.22441125,46,81,97,Conservative,0,Interview 2,Rejected,66,81,50,06-05-2026,09-05-2026,12-05-2026,Interview 2,Poor Communication
22,Male,Master's,3,1,15.4718184,43,10,41,Moderate,0,Screening,Rejected,16,10,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
35,Male,Bachelor's (Type 2),6,1,24.98125484,79,92,85,Conservative,1,Interview 2,Rejected,82,92,50,06-05-2026,09-05-2026,11-05-2026,Interview 2,Poor Communication
42,Female,Master's,15,2,49.64220793,13,16,4,Moderate,0,Interview 1,Rejected,56,16,60,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
44,Female,Master's,13,3,1.243420383,92,25,63,Conservative,1,Interview 1,Rejected,57,25,50,07-05-2026,11-05-2026,13-05-2026,Interview 1,Weak Technical Skills
30,Female,Bachelor's (Type 2),13,1,21.63391242,23,22,49,Moderate,0,Interview 1,Rejected,54,22,60,07-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
31,Male,Bachelor's (Type 2),10,2,6.022877484,54,55,86,Aggressive,1,Interview 1,Rejected,69,55,70,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
29,Male,Master's,6,4,26.45789828,14,51,14,Conservative,0,Interview 1,Rejected,54,51,50,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
35,Male,Bachelor's (Type 2),15,2,2.233497727,82,47,94,Aggressive,1,Interview 1,Rejected,78,47,70,05-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
27,Female,Master's,12,2,21.34492157,71,19,72,Aggressive,1,Screening,Rejected,49,19,70,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 1),10,1,12.03495374,33,1,52,Aggressive,0,Screening,Rejected,31,1,70,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
31,Male,Master's,14,5,27.66541812,1,87,24,Moderate,0,Selected,Selected,100,87,60,06-05-2026,09-05-2026,11-05-2026,None,N/A
43,Female,Master's,7,5,50.79968246,26,30,88,Moderate,0,Screening,Rejected,42,30,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
47,Female,PhD,15,5,41.02680526,73,26,84,Moderate,1,Interview 1,Rejected,63,26,60,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
40,Female,Bachelor's (Type 1),10,2,43.28210458,98,1,8,Conservative,0,Screening,Rejected,31,1,50,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
27,Male,Bachelor's (Type 2),4,1,32.76324937,86,77,37,Aggressive,1,Selected,Selected,66,77,70,05-05-2026,08-05-2026,11-05-2026,None,N/A
45,Female,Bachelor's (Type 2),6,3,3.077992414,71,3,21,Conservative,0,Screening,Rejected,20,3,50,05-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
47,Female,Bachelor's (Type 2),7,2,11.3398838,91,12,86,Conservative,0,Screening,Rejected,29,12,50,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
23,Male,Bachelor's (Type 2),15,2,47.25322782,22,99,48,Aggressive,1,Selected,Selected,100,99,70,07-05-2026,09-05-2026,11-05-2026,None,N/A
45,Male,Bachelor's (Type 1),14,1,19.3056559,67,34,67,Moderate,0,Interview 1,Rejected,66,34,60,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
27,Female,Master's,8,4,6.181836324,13,71,92,Conservative,1,Interview 2,Rejected,74,71,50,05-05-2026,08-05-2026,10-05-2026,Interview 2,Poor Communication
45,Female,Bachelor's (Type 2),2,2,36.12026829,62,65,14,Moderate,0,Selected,Selected,52,65,60,07-05-2026,10-05-2026,12-05-2026,None,N/A
47,Male,Bachelor's (Type 1),2,4,15.9728862,92,5,64,Moderate,0,Screening,Rejected,10,5,60,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
37,Male,Bachelor's (Type 2),3,4,14.44284565,64,30,53,Moderate,0,Screening,Rejected,30,30,60,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
47,Female,Bachelor's (Type 2),4,5,50.89887278,67,9,29,Moderate,0,Screening,Rejected,18,9,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
47,Female,Bachelor's (Type 1),9,1,43.90694625,62,20,92,Aggressive,1,Screening,Rejected,41,20,70,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
24,Female,PhD,0,4,21.39689092,95,73,19,Moderate,0,Selected,Selected,51,73,60,06-05-2026,09-05-2026,11-05-2026,None,N/A
28,Female,PhD,14,1,50.01306039,96,22,32,Aggressive,1,Interview 1,Rejected,57,22,70,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
23,Male,Bachelor's (Type 2),14,5,33.50566117,89,2,99,Moderate,0,Screening,Rejected,43,2,60,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
46,Female,Bachelor's (Type 1),6,1,38.10112259,80,31,85,Conservative,0,Screening,Rejected,40,31,50,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
41,Female,Master's,8,2,2.575652154,86,19,76,Moderate,1,Screening,Rejected,37,19,60,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
50,Male,Bachelor's (Type 2),7,4,7.080262967,63,73,6,Conservative,0,Interview 2,Rejected,72,73,50,07-05-2026,10-05-2026,11-05-2026,Interview 2,Poor Communication
36,Female,Bachelor's (Type 2),14,1,32.65425632,31,28,7,Moderate,0,Interview 1,Rejected,62,28,60,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
28,Male,Bachelor's (Type 2),14,3,45.95119913,78,51,27,Moderate,0,Interview 1,Rejected,78,51,60,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
20,Female,Bachelor's (Type 2),4,1,32.1871863,12,45,44,Moderate,0,Screening,Rejected,44,45,60,07-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
40,Female,Bachelor's (Type 2),13,4,7.701244716,65,33,72,Conservative,0,Interview 1,Rejected,62,33,50,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
39,Male,Bachelor's (Type 2),13,5,6.788002312,18,100,88,Moderate,0,Selected,Selected,100,100,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
32,Male,Bachelor's (Type 2),3,5,43.20929479,23,83,79,Aggressive,1,Selected,Selected,67,83,70,07-05-2026,11-05-2026,13-05-2026,None,N/A
47,Female,PhD,11,4,7.965116935,87,60,73,Conservative,1,Interview 2,Rejected,75,60,50,05-05-2026,07-05-2026,08-05-2026,Interview 2,Poor Communication
35,Female,Bachelor's (Type 2),6,2,27.01159803,10,71,10,Moderate,0,Selected,Selected,68,71,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
48,Female,Master's,4,2,2.855665998,58,70,30,Aggressive,1,Selected,Selected,61,70,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
32,Male,Master's,6,5,5.03348837,85,69,11,Moderate,1,Selected,Selected,66,69,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
33,Female,Bachelor's (Type 2),11,5,34.61741338,14,10,94,Conservative,0,Screening,Rejected,40,10,50,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 2),0,4,35.45907052,9,81,77,Moderate,0,Selected,Selected,57,81,60,06-05-2026,09-05-2026,11-05-2026,None,N/A
48,Male,Bachelor's (Type 2),0,2,18.07347033,40,92,50,Moderate,0,Selected,Selected,64,92,60,05-05-2026,09-05-2026,10-05-2026,None,N/A
25,Female,Bachelor's (Type 2),15,5,11.78048826,26,88,43,Conservative,0,Interview 2,Rejected,100,88,50,07-05-2026,11-05-2026,13-05-2026,Interview 2,Poor Communication
37,Male,Master's,9,2,41.68551354,59,62,95,Moderate,1,Selected,Selected,70,62,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
38,Female,Bachelor's (Type 2),13,5,11.85516147,72,20,49,Moderate,0,Interview 1,Rejected,53,20,60,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
24,Female,PhD,12,1,28.10135348,51,2,16,Aggressive,1,Screening,Rejected,37,2,70,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
34,Female,Bachelor's (Type 1),2,3,49.41044204,27,81,34,Aggressive,0,Selected,Selected,63,81,70,07-05-2026,10-05-2026,13-05-2026,None,N/A
44,Female,Bachelor's (Type 1),13,1,8.392621893,64,87,0,Moderate,0,Selected,Selected,100,87,60,06-05-2026,08-05-2026,11-05-2026,None,N/A
21,Female,Bachelor's (Type 2),10,5,48.04381337,16,9,28,Conservative,0,Screening,Rejected,36,9,50,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
29,Male,Bachelor's (Type 2),1,3,10.14465265,94,26,50,Aggressive,0,Screening,Rejected,21,26,70,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
43,Male,Bachelor's (Type 2),1,3,29.3721604,43,11,63,Moderate,0,Screening,Rejected,11,11,60,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
49,Female,Bachelor's (Type 2),6,5,19.8503856,9,6,3,Aggressive,0,Screening,Rejected,22,6,70,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
37,Female,Bachelor's (Type 2),11,5,49.24643008,62,16,86,Moderate,0,Screening,Rejected,44,16,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
46,Male,Bachelor's (Type 1),9,2,14.67710145,100,64,27,Aggressive,1,Selected,Selected,72,64,70,07-05-2026,09-05-2026,12-05-2026,None,N/A
32,Male,PhD,1,5,20.9829001,92,63,15,Aggressive,1,Screening,Rejected,47,63,70,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
24,Male,Bachelor's (Type 2),10,4,50.14300589,81,25,62,Aggressive,1,Screening,Rejected,48,25,70,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
42,Male,Master's,3,5,27.82351956,46,14,75,Moderate,0,Screening,Rejected,19,14,60,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
43,Female,Master's,1,4,26.13150578,37,32,52,Moderate,0,Screening,Rejected,25,32,60,05-05-2026,07-05-2026,09-05-2026,Screening,Low Resume Score
20,Female,PhD,5,5,13.88892441,69,61,84,Aggressive,1,Selected,Selected,58,61,70,06-05-2026,09-05-2026,10-05-2026,None,N/A
41,Male,Bachelor's (Type 1),7,2,36.06817802,75,100,16,Conservative,0,Interview 2,Rejected,91,100,50,07-05-2026,10-05-2026,13-05-2026,Interview 2,Poor Communication
20,Female,Master's,9,4,1.718647589,52,46,39,Aggressive,1,Interview 1,Rejected,59,46,70,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
37,Male,Bachelor's (Type 2),15,1,3.475631485,77,94,12,Moderate,0,Selected,Selected,100,94,60,07-05-2026,10-05-2026,13-05-2026,None,N/A
34,Female,Bachelor's (Type 2),3,4,30.96792936,43,34,51,Conservative,0,Screening,Rejected,33,34,50,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
36,Male,Bachelor's (Type 2),14,2,18.08372869,73,64,57,Moderate,0,Selected,Selected,87,64,60,05-05-2026,08-05-2026,09-05-2026,None,N/A
30,Female,Master's,4,4,48.66581861,53,71,95,Moderate,0,Selected,Selected,62,71,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
40,Male,Bachelor's (Type 2),3,5,46.15953454,19,75,36,Aggressive,0,Selected,Selected,62,75,70,06-05-2026,08-05-2026,09-05-2026,None,N/A
45,Male,Master's,2,5,36.68531293,78,82,78,Moderate,1,Selected,Selected,63,82,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
50,Female,Bachelor's (Type 2),4,2,41.90727906,30,24,75,Moderate,0,Screening,Rejected,29,24,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
44,Male,Master's,13,3,34.36659248,6,56,60,Conservative,0,Interview 1,Rejected,78,56,50,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
41,Female,PhD,8,5,7.279105136,57,31,78,Aggressive,1,Screening,Rejected,46,31,70,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
46,Female,Bachelor's (Type 2),7,1,39.27716848,9,62,33,Moderate,0,Selected,Selected,64,62,60,05-05-2026,09-05-2026,12-05-2026,None,N/A
46,Male,PhD,7,2,11.50959844,9,11,69,Moderate,0,Screening,Rejected,29,11,60,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 1),7,4,17.17214276,38,62,16,Conservative,0,Interview 2,Rejected,64,62,50,06-05-2026,08-05-2026,09-05-2026,Interview 2,Poor Communication
32,Female,Bachelor's (Type 1),11,4,41.96171061,27,76,19,Aggressive,1,Selected,Selected,86,76,70,07-05-2026,10-05-2026,13-05-2026,None,N/A
20,Female,Bachelor's (Type 1),7,1,27.82628042,29,91,72,Conservative,0,Interview 2,Rejected,85,91,50,05-05-2026,08-05-2026,10-05-2026,Interview 2,Poor Communication
21,Female,Bachelor's (Type 2),6,5,43.99703571,36,0,58,Moderate,0,Screening,Rejected,18,0,60,05-05-2026,07-05-2026,09-05-2026,Screening,Low Resume Score
28,Female,Bachelor's (Type 2),7,2,11.65176599,66,50,68,Moderate,0,Interview 1,Rejected,56,50,60,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
22,Male,Bachelor's (Type 1),10,1,31.38892193,42,69,86,Aggressive,1,Selected,Selected,78,69,70,06-05-2026,08-05-2026,11-05-2026,None,N/A
50,Female,Bachelor's (Type 1),13,5,5.189548627,78,7,32,Moderate,0,Screening,Rejected,44,7,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
20,Female,PhD,15,2,33.15304968,84,67,77,Moderate,1,Selected,Selected,92,67,60,05-05-2026,09-05-2026,10-05-2026,None,N/A
40,Female,Master's,7,4,39.12670189,51,4,16,Moderate,0,Screening,Rejected,24,4,60,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
35,Female,Master's,12,2,30.2465447,100,88,56,Aggressive,1,Selected,Selected,98,88,70,05-05-2026,07-05-2026,10-05-2026,None,N/A
42,Female,Master's,13,3,14.31157507,55,85,82,Aggressive,1,Selected,Selected,99,85,70,05-05-2026,09-05-2026,12-05-2026,None,N/A
25,Male,Master's,7,2,2.567133443,75,91,96,Conservative,1,Interview 2,Rejected,85,91,50,07-05-2026,10-05-2026,11-05-2026,Interview 2,Poor Communication
47,Female,Bachelor's (Type 1),11,3,6.972444198,67,38,0,Conservative,0,Interview 1,Rejected,60,38,50,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
36,Male,Bachelor's (Type 2),9,2,32.11514895,8,22,12,Moderate,0,Screening,Rejected,42,22,60,06-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
24,Male,Master's,6,3,47.72101084,91,67,26,Aggressive,1,Selected,Selected,65,67,70,07-05-2026,11-05-2026,12-05-2026,None,N/A
50,Male,Bachelor's (Type 2),11,4,11.3267202,22,51,69,Moderate,0,Interview 1,Rejected,69,51,60,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
24,Male,Bachelor's (Type 2),0,5,37.75130746,62,3,58,Moderate,0,Screening,Rejected,2,3,60,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 1),3,3,44.32255316,60,46,5,Conservative,0,Screening,Rejected,41,46,50,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 2),12,3,27.04410892,39,20,96,Moderate,0,Interview 1,Rejected,50,20,60,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
40,Male,Bachelor's (Type 2),12,4,34.46328979,43,100,93,Conservative,0,Interview 2,Rejected,100,100,50,07-05-2026,11-05-2026,14-05-2026,Interview 2,Poor Communication
42,Female,Bachelor's (Type 2),15,3,41.75076583,85,55,98,Conservative,1,Interview 1,Rejected,84,55,50,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
24,Female,Bachelor's (Type 2),3,1,14.03375789,23,65,22,Conservative,0,Interview 2,Rejected,55,65,50,05-05-2026,07-05-2026,08-05-2026,Interview 2,Poor Communication
40,Female,Bachelor's (Type 2),4,4,15.84478371,50,58,9,Aggressive,0,Interview 1,Rejected,53,58,70,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
24,Male,Bachelor's (Type 1),9,1,1.031375831,57,6,50,Aggressive,0,Screening,Rejected,31,6,70,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
29,Female,Bachelor's (Type 1),5,4,49.15470654,89,48,18,Moderate,0,Screening,Rejected,49,48,60,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
29,Female,Master's,3,3,46.87724473,93,15,50,Moderate,0,Screening,Rejected,20,15,60,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
38,Male,Bachelor's (Type 2),14,1,39.22841319,32,16,91,Aggressive,1,Interview 1,Rejected,53,16,70,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
36,Female,Bachelor's (Type 1),1,3,4.953801049,15,83,86,Aggressive,1,Selected,Selected,61,83,70,05-05-2026,09-05-2026,11-05-2026,None,N/A
40,Female,Master's,15,4,23.37514448,21,86,67,Moderate,1,Selected,Selected,100,86,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
33,Female,Bachelor's (Type 2),5,3,6.094587699,56,97,83,Moderate,0,Selected,Selected,83,97,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
28,Female,Bachelor's (Type 2),14,1,1.796013363,61,74,82,Moderate,0,Selected,Selected,94,74,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
33,Male,Bachelor's (Type 1),7,1,31.80914826,81,33,41,Moderate,0,Screening,Rejected,44,33,60,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
20,Female,Master's,14,3,49.04147085,70,32,90,Moderate,0,Interview 1,Rejected,64,32,60,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
38,Female,Bachelor's (Type 2),7,2,46.14340117,89,25,56,Moderate,0,Screening,Rejected,39,25,60,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
32,Male,Bachelor's (Type 2),6,4,35.83774075,71,65,97,Aggressive,1,Selected,Selected,64,65,70,05-05-2026,08-05-2026,11-05-2026,None,N/A
32,Female,Master's,5,4,5.832029208,69,62,67,Moderate,0,Selected,Selected,58,62,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
23,Male,Bachelor's (Type 2),1,3,14.70820188,29,86,37,Moderate,0,Selected,Selected,63,86,60,06-05-2026,10-05-2026,12-05-2026,None,N/A
49,Female,Bachelor's (Type 2),14,2,17.00283634,22,40,61,Aggressive,1,Interview 1,Rejected,70,40,70,05-05-2026,07-05-2026,08-05-2026,Interview 1,Weak Technical Skills
20,Male,Bachelor's (Type 1),6,1,39.15750289,31,85,6,Moderate,0,Selected,Selected,78,85,60,06-05-2026,10-05-2026,11-05-2026,None,N/A
36,Male,Bachelor's (Type 2),10,5,41.11245896,85,57,70,Moderate,1,Interview 1,Rejected,70,57,60,06-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
27,Male,Bachelor's (Type 1),11,5,20.25530615,56,97,49,Moderate,0,Selected,Selected,100,97,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
21,Male,Bachelor's (Type 2),13,3,21.89419983,8,78,51,Moderate,0,Selected,Selected,94,78,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
47,Female,Master's,15,2,3.225451964,30,9,25,Moderate,0,Interview 1,Rejected,51,9,60,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
50,Male,Bachelor's (Type 2),13,2,15.45683592,70,14,25,Moderate,0,Screening,Rejected,49,14,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
27,Female,Bachelor's (Type 2),4,4,23.56425886,8,41,18,Conservative,0,Screening,Rejected,41,41,50,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
26,Male,Bachelor's (Type 1),15,1,6.849152319,12,92,8,Aggressive,1,Selected,Selected,100,92,70,05-05-2026,08-05-2026,09-05-2026,None,N/A
45,Male,Bachelor's (Type 2),5,2,23.66337304,57,56,60,Conservative,0,Interview 1,Rejected,54,56,50,06-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
45,Male,Bachelor's (Type 2),9,5,43.65879061,2,86,19,Moderate,0,Selected,Selected,87,86,60,06-05-2026,10-05-2026,12-05-2026,None,N/A
21,Female,Master's,7,1,30.06605099,34,16,49,Aggressive,1,Screening,Rejected,32,16,70,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
41,Male,Bachelor's (Type 1),15,1,4.946492752,96,59,79,Aggressive,1,Interview 1,Rejected,86,59,70,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
41,Female,Master's,13,3,10.58356594,20,8,80,Moderate,0,Screening,Rejected,45,8,60,05-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
22,Female,Master's,7,2,24.72721751,63,35,21,Moderate,0,Screening,Rejected,46,35,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
46,Female,Bachelor's (Type 2),2,3,19.07435749,94,72,12,Aggressive,1,Selected,Selected,56,72,70,07-05-2026,09-05-2026,10-05-2026,None,N/A
37,Female,Master's,11,2,18.93635098,51,79,11,Aggressive,1,Selected,Selected,88,79,70,07-05-2026,09-05-2026,10-05-2026,None,N/A
31,Female,Bachelor's (Type 2),15,4,27.46337241,33,35,9,Moderate,0,Interview 1,Rejected,70,35,60,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
20,Female,Bachelor's (Type 2),11,3,30.21979608,95,47,64,Aggressive,1,Interview 1,Rejected,66,47,70,05-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
41,Female,Bachelor's (Type 2),13,3,40.84307851,34,50,95,Conservative,0,Interview 1,Rejected,74,50,50,06-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
